,1,2,3,4,5,6,7,9,10,11,12,13,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,101,103,104,105,106,107,108,109,110,111,112,113,115,116,117,118,119,120,121,122,123,125,126,127,128,129,131,132,133,134,135,136,137,138,139,140,141,143,144,145,146,147,148,149,150,153,154,155,156,157,158,159,160,162,164,165,166,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,185,186,187,188,189,190,192,193,196
122,4.627,7.4283,128.69,289.8286,5.4899,6.9168,8.9213,4.051,10.9446,22.7058,126.4056,261.3893,7.3038,202.5563,288.5598,59.6254,10.3893,6.8318,143.6721,274.157,31.9359,288.3431,1.4751,278.3997,23.2932,8.6697,291.9692,60.2879,4.8215,14.0202,7.1681,259.0155,74.8939,129.5816,55.256,256.2583,129.7347,286.7049,331.5263,129.9373,6.1619,10.0504,116.9448,131.0608,5.542,6.9492,6.7301,6.426,1.0924,4.8646,6.2682,7.7733,16.3802,7.3995,7.6055,10.296,5.9178,3.4095,8.477,25.6878,41.8567,33.6974,6.6852,0.0,10.6046,15.4697,6.6989,5.3358,10.0945,2.7151,13.6167,10.8943,12.0508,10.4039,11.2402,4.7638,6.9344,10.9245,6.0911,19.8271,1.9187,12.2029,8.0111,10.1632,10.3126,4.6663,8.2652,12.1693,14.6647,6.0882,11.2518,8.6711,10.9403,13.0424,8.4945,13.1594,5.2993,3.6204,9.3072,8.4961,7.3037,12.9353,7.4984,11.7259,288.8817,19.3436,7.495,13.0678,112.1212,10.4451,6.3952,25.8756,257.2316,131.1725,12.2764,5.5767,25.541,58.0408,150.7135,37.2789,29.083,8.9098,35.6756,56.6743,17.9392
123,9.8582,10.6318,126.1975,290.2441,10.1738,12.0048,2.2734,10.4045,0.5286,14.1191,123.6428,260.6973,8.9781,201.5719,288.9538,53.0712,5.3699,9.3009,140.7287,274.2127,23.6436,288.9162,11.5109,279.3642,14.019,5.3183,292.3671,53.4418,8.2339,12.7678,3.4918,258.3983,69.1272,126.8374,48.6658,255.6059,126.5601,287.0303,323.1128,127.5285,9.7017,13.3131,113.9905,128.7308,9.8744,7.3675,5.9422,5.463,10.832,7.1495,8.7793,7.0574,12.4461,13.1521,8.0721,9.3849,5.0382,7.2996,3.0919,31.8023,51.3835,43.6185,9.3668,10.6046,0.0,22.4023,6.5843,5.9508,6.1939,8.0207,11.863,1.4253,6.0287,14.0533,8.5493,10.7335,13.0924,4.8539,5.5718,13.4012,11.335,2.3107,3.876,2.7986,6.8446,11.7002,10.0734,5.9784,5.6378,12.8206,17.1457,2.0495,6.5988,11.7922,8.5024,4.0297,10.9017,11.0241,2.7138,4.917,5.6207,5.3846,3.1574,2.3837,289.3558,8.7391,3.7275,2.4656,117.8302,17.0157,16.0969,15.7238,256.52,128.4866,18.9767,8.3647,16.8583,51.8736,148.5115,29.9167,21.0582,7.6677,25.4819,49.8422,11.3317
125,12.9279,11.7994,143.8906,303.5228,12.38,10.4317,21.9557,12.6997,22.4185,36.4088,141.6745,275.7623,13.4792,217.1224,302.2692,74.6711,18.2709,13.1074,158.9672,288.0934,45.9309,301.9323,16.2135,291.721,36.4212,23.2348,305.6736,75.2207,14.4464,14.0459,20.1467,273.3505,90.1988,144.8433,70.2764,270.6139,145.0844,300.4608,345.515,145.1143,12.7227,9.5924,132.2631,146.2146,12.6494,15.0481,16.4665,17.0194,14.4352,15.6159,13.6292,15.4781,17.7744,9.3154,14.4442,14.3215,17.8348,16.7057,21.968,10.2265,45.0917,36.1947,13.0364,15.4697,22.4023,0.0,15.8183,19.7803,17.3352,17.4256,14.6724,21.727,19.1427,8.8539,15.9348,12.1173,9.4808,19.1272,20.5476,34.5625,16.8836,24.6617,21.8947,20.1886,25.2141,11.4445,12.5597,26.4936,22.9506,10.0041,5.2928,21.3032,17.5935,14.0862,14.2725,26.2093,11.782,12.4757,19.8213,17.6701,21.9673,20.7293,19.7066,24.5031,302.5375,29.7736,21.1181,24.4611,121.1292,5.4354,9.9732,37.7583,271.6176,146.419,3.4438,14.1211,39.1994,73.2102,165.8087,51.8764,43.2366,15.2778,47.2392,71.6034,21.7186
126,3.6562,4.0805,131.2136,293.9871,3.7204,5.4339,6.3982,4.4026,6.6198,20.6388,128.7665,264.9761,2.5009,205.971,292.7075,59.3423,3.8299,2.7312,145.936,278.1333,30.1702,292.5786,8.1112,282.8214,20.6029,8.5967,296.1194,59.7812,2.2078,8.352,4.8452,262.6414,75.2208,131.9561,54.936,259.865,131.8478,290.8183,329.6967,132.5113,3.1358,6.9502,119.1819,133.6818,3.4059,0.8804,0.6715,1.4032,6.2696,1.8466,2.2007,1.2487,9.9586,6.5882,1.8169,4.3295,2.6556,3.8818,6.6412,25.3231,48.5052,40.2529,2.7864,6.6989,6.5843,15.8183,0.0,5.9415,3.407,5.4697,7.699,6.0137,5.4525,7.6551,4.7546,4.4842,6.5692,4.5142,6.4273,19.3127,8.3328,8.8498,6.8509,4.6209,10.7265,5.5397,3.7475,11.2633,8.5865,6.4101,10.5699,5.6582,4.2442,7.2849,2.6433,10.4428,4.5138,5.1981,4.0757,2.1959,7.7058,6.5694,4.1061,8.729,293.0688,14.5228,6.0303,8.7268,118.3153,10.4359,10.3603,22.1343,260.8071,133.5831,12.3928,1.9394,23.4078,58.0434,153.4224,36.3029,27.5304,2.4953,31.798,56.1717,11.2403
127,7.0161,9.2148,125.5442,288.0481,7.76,9.759,3.8729,7.0979,6.4046,17.4072,123.1454,259.0869,8.0856,200.1058,286.7688,54.9023,8.1454,7.9924,140.3498,272.2034,26.7172,286.6376,5.8616,276.8815,17.9579,3.4917,290.1806,55.4823,5.8108,14.2707,2.5975,256.7468,70.4464,126.3316,50.5117,253.9729,126.3086,284.8809,326.3939,126.8278,7.8407,12.2755,113.5976,127.9854,7.5802,6.7343,5.4467,4.6861,5.9625,4.7843,7.2618,7.1489,15.4542,10.6983,7.6966,10.2551,3.3915,3.0919,3.2653,29.8249,45.4527,37.6685,7.9426,5.3358,5.9508,19.7803,5.9415,0.0,8.3653,2.648,13.5733,6.7169,9.649,12.8738,10.404,7.7346,10.4082,8.2824,0.7882,14.8439,5.5579,7.0981,2.7003,6.6756,5.4374,8.3359,9.3818,6.9308,11.0595,9.7893,14.9357,3.9023,9.1795,13.2008,8.5762,7.8732,8.1507,7.3234,5.8056,6.3471,2.1871,9.9182,3.475,6.548,287.1289,14.5014,2.3305,8.2918,113.0902,14.4156,11.5944,20.6085,254.9193,127.9479,16.3894,6.4721,20.2457,53.4301,147.7057,32.2681,23.8951,8.3573,30.3968,51.8646,15.7464
128,6.7279,5.852,132.2906,295.8623,6.4806,7.6185,7.1639,7.5476,5.9541,20.0247,129.7621,266.5515,4.2954,207.4703,294.577,59.145,0.9569,4.8765,146.8675,279.9133,29.4731,294.4952,11.4881,284.8396,19.6323,10.106,297.9898,59.4675,5.5285,6.6181,6.3615,264.2379,75.273,132.9558,54.7431,261.4519,132.7134,292.6698,328.4877,133.6129,5.6464,7.7907,120.1238,134.8067,6.1781,3.4109,3.4081,3.9328,9.6733,5.2299,4.8102,2.5607,7.0984,8.7266,3.3406,3.3056,5.0611,7.0812,7.7403,26.1429,51.9119,43.6476,5.0258,10.0945,6.1939,17.3352,3.407,8.3653,0.0,8.6124,5.7453,5.0081,2.1559,8.5461,2.3823,7.4362,8.8874,1.7975,8.6103,19.5944,11.6729,8.4259,8.2492,3.4164,12.1228,8.4928,4.8393,11.9505,5.7727,9.0028,12.0659,6.3725,0.8623,5.6147,3.132,10.1901,7.2958,8.3836,3.6085,2.0201,9.5999,3.5623,5.3346,8.5774,294.9595,12.4385,7.5318,7.5624,121.3469,12.2433,13.3981,20.4901,262.3774,134.5999,14.0528,5.0223,22.6641,57.9984,154.5781,35.9311,27.0006,2.1059,29.9045,55.8784,7.8559
129,5.0939,7.6925,127.2974,289.171,5.9463,7.8219,6.231,4.9391,8.3974,20.054,124.9512,260.4563,6.9666,201.5418,287.8967,57.3468,8.6881,6.6852,142.1863,273.4081,29.3456,287.7247,3.4932,277.8784,20.5971,6.0786,291.3075,57.961,4.3688,13.6238,4.5385,258.1002,72.7768,128.1331,52.9639,255.3341,128.1911,286.0245,329.0009,128.5644,6.2853,10.6674,115.442,129.7063,5.8495,6.0296,5.2408,4.6872,3.3221,3.7491,5.9793,6.7024,15.4268,8.6176,6.9014,9.6527,3.7752,1.5917,5.7641,27.5621,43.8327,35.8443,6.5866,2.7151,8.0207,17.4256,5.4697,2.648,8.6124,0.0,13.0601,8.4599,10.3302,11.1749,10.2242,5.6491,8.2559,9.0705,3.4231,17.3753,3.3837,9.5143,5.2999,7.9526,7.8776,6.0466,8.1732,9.5567,12.4915,7.5408,12.7825,6.0337,9.4741,12.5787,7.8382,10.4444,6.1348,4.9722,7.0641,6.75,4.7239,10.9733,5.0126,9.0224,288.2386,16.7439,4.7832,10.468,112.8471,12.1512,8.9536,23.1634,256.2932,129.7379,14.0895,5.1614,22.8922,55.8266,149.3977,34.8234,26.5132,7.9432,32.9623,54.3443,16.4066
131,9.1179,6.5754,138.029,301.4908,8.3716,8.0543,12.8981,9.8774,11.5647,25.2566,135.4921,272.2672,6.3133,213.198,300.2078,64.4486,6.496,6.8022,152.5876,285.5763,34.5437,300.1065,15.0911,290.4027,24.6139,15.752,303.6203,64.695,8.8796,0.9479,11.936,269.9495,80.7017,138.6861,60.0573,267.1653,138.4227,298.3076,332.7467,139.3533,7.5491,5.9002,125.8469,140.5486,8.2182,7.0371,8.1315,8.8872,12.8272,9.311,7.3511,6.4554,3.3974,8.6741,6.1651,3.4074,10.1879,11.4765,13.4419,22.0202,54.2613,45.6869,6.9581,13.6167,11.863,14.6724,7.699,13.5733,5.7453,13.0601,0.0,10.5724,6.1888,6.4064,3.3681,9.3524,9.115,7.0586,13.9681,25.2382,15.4756,14.0085,13.899,9.0649,17.8111,10.1226,5.468,17.693,9.4896,9.7296,10.0096,12.1027,5.2649,0.699,5.229,15.7796,8.9182,10.6346,9.3508,7.5605,15.1104,7.5951,10.9484,14.2323,300.5818,16.501,13.1415,12.8569,125.7249,10.7173,14.4465,24.7827,268.094,140.3323,11.9803,8.0835,27.7712,63.3935,160.3214,41.1889,32.2109,5.2224,33.6707,61.1264,7.0527
132,9.5191,9.9285,127.5439,291.6647,9.7163,11.4295,3.4429,10.1487,1.0094,15.0595,124.9769,262.0985,8.2478,202.9672,290.3741,54.1423,4.1226,8.6425,142.0509,275.6287,24.5469,290.3383,11.9366,280.7888,14.7882,6.6147,293.7874,54.4765,7.9108,11.491,4.1264,259.8014,70.2662,128.1718,49.7396,257.0082,127.8721,288.4498,323.8296,128.8785,9.1435,12.4431,115.3167,130.0841,9.4055,6.705,5.4304,5.1191,10.9811,6.9264,8.2019,6.2561,11.0356,12.5873,7.29,8.2799,5.046,7.4987,4.2602,30.9341,52.1383,44.2628,8.7301,10.8943,1.4253,21.727,6.0137,6.7169,5.0081,8.4599,10.5724,0.0,4.6294,13.194,7.3086,10.3866,12.5826,3.5187,6.4735,14.6661,11.8364,3.4395,5.0217,1.616,8.2376,11.4019,9.242,7.3927,4.4352,12.4017,16.4414,2.9564,5.3164,10.5419,7.5944,5.211,10.4878,10.8388,1.9384,4.0618,6.7537,3.9671,3.4484,3.6835,290.7769,8.6523,4.699,2.7342,119.1042,16.4003,16.0003,16.1214,257.9209,129.8236,18.3301,7.9057,17.7406,52.9903,149.8679,30.9406,22.0292,6.6842,25.7926,50.8842,9.9403
133,8.8774,7.9176,132.1445,296.2513,8.6352,9.7098,7.5992,9.6927,5.6376,19.0695,129.5632,266.7251,6.4193,207.5962,294.9619,58.2613,1.6633,7.0126,146.6215,280.2332,28.3876,294.9152,13.4006,285.3367,18.47,10.7582,298.3751,58.5159,7.6285,7.1343,7.3146,264.4267,74.5167,132.7585,53.8693,261.6341,132.4288,293.0414,326.9942,133.4828,7.7951,9.5504,119.8934,134.6917,8.3335,5.5518,5.3227,5.6854,11.7064,7.2115,6.966,4.711,6.4233,10.7949,5.4845,4.8346,6.6002,8.8774,8.3134,27.6069,53.9063,45.6938,7.1657,12.0508,6.0287,19.1427,5.4525,9.649,2.1559,10.3302,6.1888,4.6294,0.0,10.2922,3.3316,9.5919,10.9844,1.3821,9.7426,19.1965,13.531,7.981,8.9536,3.4042,12.6159,10.6488,6.8307,12.0059,3.8083,11.1358,13.9246,6.8769,1.5818,6.3023,5.1765,9.7348,9.4493,10.5255,4.0574,3.5925,10.5096,1.5935,6.2865,8.2991,295.36,10.7384,8.3553,6.6863,122.7363,14.1916,15.5541,18.9364,262.5477,134.4134,15.9379,7.1614,21.602,57.2061,154.4782,35.0034,26.0283,4.1736,28.1756,54.9442,6.1192
134,6.0879,3.6884,138.3952,300.1967,5.2289,3.4874,14.0521,6.4147,13.9853,28.1723,136.0118,271.6114,5.155,212.7119,298.9261,66.9938,9.4959,5.0093,153.2216,284.4895,37.6942,298.7227,11.7182,288.7981,27.9821,16.0158,302.3361,67.4214,7.0631,6.0838,12.4299,269.2505,82.8683,139.1971,62.5874,266.4868,139.1823,297.0653,336.9873,139.6722,5.0335,0.7567,126.4699,140.823,5.3455,6.7906,8.326,9.0205,9.354,8.1295,5.7023,6.996,9.7832,3.2525,5.9905,5.4677,10.1137,9.9093,14.2578,17.752,48.5926,39.889,5.0149,10.4039,14.0533,8.8539,7.6551,12.8738,8.5461,11.1749,6.4064,13.194,10.2922,0.0,7.0906,5.6782,3.7883,10.3436,13.5382,26.9612,12.2893,16.3609,14.3846,11.6016,18.1307,5.811,3.9806,18.8905,14.099,4.6578,3.7325,13.3124,8.7523,5.7288,5.6019,18.0229,5.1471,6.7912,11.3672,9.1587,14.9401,11.8813,11.7574,16.3126,299.2543,20.9639,13.5636,15.9031,121.68,4.3182,8.7857,29.0331,267.4496,140.8106,5.7612,6.4349,30.9006,65.6981,160.5294,43.9252,35.1057,6.5556,38.4299,63.8137,13.3311
135,7.167,5.3556,134.6728,298.169,6.6412,7.1524,9.5303,8.0004,8.2815,22.2104,132.1436,268.9064,4.2818,209.833,296.8849,61.3776,3.1884,4.8956,149.2473,282.2382,31.6013,296.793,12.6985,287.113,21.7094,12.4115,300.2975,61.6707,6.4263,4.2361,8.615,266.5903,77.5546,135.3374,56.9791,263.8054,135.0908,294.9813,330.3255,135.9951,5.741,6.3714,122.5042,137.1888,6.3937,4.3046,5.0517,5.7525,10.6216,6.5439,5.1772,3.5357,5.2057,8.1141,3.6748,1.6748,7.0174,8.6362,10.0815,24.2753,52.7136,44.3025,5.0678,11.2402,8.5493,15.9348,4.7546,10.404,2.3823,10.2242,3.3681,7.3086,3.3316,7.0906,0.0,7.6725,8.4067,3.8539,10.7382,21.948,12.9871,10.7459,10.5554,5.7544,14.4567,8.6424,4.1355,14.3327,7.0779,8.7524,10.7907,8.7353,2.0204,3.2429,2.8995,12.516,7.3762,8.8344,5.9907,4.2224,11.8216,4.9127,7.6116,10.9296,297.2629,14.0634,9.8109,9.7399,123.0696,11.1741,13.4327,22.2679,264.7329,136.9818,12.8196,5.7154,24.8002,60.2658,156.9598,38.1398,29.1846,2.3338,31.4817,58.0889,7.0973
136,0.8754,2.8196,132.9417,294.5185,1.0326,2.2116,9.938,0.7381,10.8661,24.4312,130.5996,265.9653,3.3927,207.087,293.248,62.5646,8.1049,2.777,147.8353,278.8152,33.9203,293.0448,6.1452,283.126,24.6096,11.1421,296.6579,63.1044,2.4998,9.604,8.0858,263.6005,78.1735,133.7813,58.1676,260.8388,133.8385,291.3875,333.6088,134.2066,1.9319,5.2901,121.091,135.3463,1.2891,4.0819,4.9822,5.2918,3.7603,3.6155,2.6315,4.8885,12.439,2.9819,4.1644,6.3245,5.8377,4.6429,9.8824,22.0943,45.0942,36.641,2.6047,4.7638,10.7335,12.1173,4.4842,7.7346,7.4362,5.6491,9.3524,10.3866,9.5919,5.6782,7.6725,0.0,2.6743,8.879,8.4813,22.4476,6.6743,12.8678,9.7796,9.0832,13.1652,1.0658,3.8895,14.3769,13.0037,2.142,7.2037,9.3465,8.1325,8.7139,4.7811,14.2871,0.536,1.2942,8.4625,6.6742,9.9098,10.8993,7.7717,12.6135,293.5761,18.9795,9.0101,13.0389,116.6375,6.7059,5.9638,26.4411,261.8048,135.3855,8.6937,2.5476,27.2487,61.1309,155.0321,39.7694,31.1847,5.5843,36.1627,59.4872,14.7558
137,3.4512,3.0873,135.4884,296.7325,2.931,1.2763,12.4912,3.3317,13.168,26.9716,133.1663,268.3232,4.6022,209.4838,295.465,65.2254,9.7091,4.0626,150.4121,281.0792,36.4812,295.2368,8.133,285.262,27.07,13.8129,298.8741,65.7556,4.9755,9.0985,10.6692,265.9498,80.8475,136.3462,60.8272,263.1925,136.4317,293.6141,336.1321,136.7467,3.4447,3.7234,123.672,137.8801,3.2214,5.9211,7.1731,7.6387,5.8467,6.1424,4.3883,6.5516,12.4568,0.536,5.5889,6.7944,8.3689,7.3163,12.4876,19.4202,45.2101,36.5925,3.938,6.9344,13.0924,9.4808,6.5692,10.4082,8.8874,8.2559,9.115,12.5826,10.9844,3.7883,8.4067,2.6743,0.0,10.5474,11.1555,25.1036,8.744,15.2991,12.4208,11.1507,15.8395,2.2838,4.2757,17.0214,14.6492,0.8876,4.5376,11.8591,9.4206,8.4209,5.8149,16.7889,2.3023,3.3739,10.6449,8.6349,12.5841,12.4495,10.2662,15.0945,295.782,21.0163,11.6396,15.2942,117.8978,4.0504,5.3374,28.7035,264.1653,137.946,6.0438,4.7283,29.7765,63.8003,157.5525,42.3958,33.7689,6.811,38.3565,62.1388,15.3984
138,8.1043,7.5645,131.0486,294.9828,7.9845,9.2923,6.2684,8.8879,4.5194,18.3612,128.4883,265.5182,5.9477,206.404,293.6945,57.5238,0.8588,6.492,145.5666,278.9832,27.7723,293.6388,12.2337,284.0417,17.9026,9.404,297.1076,57.8202,6.722,7.9828,5.9325,263.2151,73.7069,131.6831,53.1252,260.4245,131.3899,291.7775,326.7014,132.3808,7.2052,9.5882,118.8312,133.5838,7.6718,4.7986,4.2587,4.5031,10.659,6.1559,6.3102,4.0338,7.7012,10.4213,4.9585,5.0508,5.3088,7.6661,6.9629,27.9183,52.7687,44.615,6.6277,10.9245,4.8539,19.1272,4.5142,8.2824,1.7975,9.0705,7.0586,3.5187,1.3821,10.3436,3.8539,8.879,10.5474,0.0,8.3632,18.1832,12.3276,6.9504,7.5882,2.1085,11.2931,9.9448,6.605,10.7965,4.1322,10.5934,13.8527,5.5293,1.834,7.0547,4.8869,8.7212,8.8053,9.6997,2.6883,2.4349,9.1306,2.0568,4.905,7.1952,294.0886,10.6485,6.9782,5.8877,121.3634,14.0054,14.8256,18.6939,261.3418,133.3337,15.8326,6.363,20.9667,56.4148,153.3651,34.2878,25.3367,3.8644,28.1122,54.2371,7.4671
139,7.7454,9.8639,124.9163,287.5769,8.4686,10.4761,3.3831,7.8561,6.0541,16.6316,122.5049,258.5519,8.6679,199.5547,286.2964,54.1294,8.3065,8.6124,139.7014,271.7109,25.9316,286.176,6.5439,276.4441,17.2052,2.7065,289.7084,54.7042,6.4843,14.6954,2.4719,256.2159,69.6928,125.692,49.7377,253.4401,125.6498,284.4044,325.6061,126.2038,8.5068,12.9246,112.9482,127.3652,8.2773,7.2521,5.8866,5.1072,6.7427,5.4168,7.8862,7.5995,15.7082,11.4345,8.2165,10.6982,3.7996,3.8455,2.6869,30.5754,45.8175,38.1047,8.5723,6.0911,5.5718,20.5476,6.4273,0.7882,8.6103,3.4231,13.9681,6.4735,9.7426,13.5382,10.7382,8.4813,11.1555,8.3632,0.0,14.0611,6.1986,6.5152,2.0326,6.621,4.6841,9.1048,9.9686,6.144,10.8792,10.5506,15.6759,3.5565,9.3975,13.6255,9.0706,7.186,8.8863,8.1003,5.7839,6.5936,1.4293,9.8848,3.4651,5.9336,286.6613,13.9729,1.8489,7.8262,113.0108,15.1732,12.3751,19.9167,254.3833,127.311,17.1506,7.113,19.4696,52.6652,147.0919,31.4818,23.1079,8.7783,29.6958,51.0866,15.795
140,21.6533,23.3176,113.0045,278.067,22.2742,24.284,12.9171,21.867,13.6748,5.3087,110.391,248.0057,21.8126,188.7971,276.7657,40.1249,18.7627,21.9687,127.4311,261.8574,12.4932,276.8262,19.7701,267.5073,7.3396,11.3554,280.1793,40.6588,20.2051,26.1539,14.559,245.7394,55.9082,113.5868,35.7249,242.9334,113.2327,274.8067,311.7153,114.355,22.1084,26.2626,100.7089,115.5765,22.0355,20.186,18.6442,17.9408,20.6558,19.043,21.3095,20.1178,25.4136,25.3272,21.049,22.7385,16.8977,17.8752,12.7198,44.4714,52.5348,46.245,21.9825,19.8271,13.4012,34.5625,19.3127,14.8439,19.5944,17.3753,25.2382,14.6661,19.1965,26.9612,21.948,22.4476,25.1036,18.1832,14.0611,0.0,19.2064,11.2351,12.693,16.1936,9.5179,23.143,23.0468,8.1004,17.1277,24.5601,29.5569,13.676,19.9774,25.1902,21.6529,9.468,22.8038,22.1573,16.0439,18.1539,12.672,18.1202,15.2066,11.0187,277.2109,13.1685,13.4915,12.6168,110.8122,29.1509,26.2222,11.9142,243.8223,115.2471,31.1409,20.6622,7.3276,38.7512,135.3729,17.4545,9.5649,20.9324,19.7824,37.0413,23.2143
141,6.5419,9.3454,127.0955,287.989,7.4077,8.8062,9.4031,5.9669,11.7345,22.4705,124.8406,259.6185,9.1656,200.8116,286.7214,58.6883,11.8704,8.7154,142.1206,272.3377,31.5099,286.4957,0.6702,276.5346,23.2314,8.4715,290.1305,59.4062,6.6209,15.9035,7.8438,257.2396,73.7845,128.0133,54.3377,254.485,128.2143,284.8702,330.8977,128.3338,8.0668,11.9539,115.405,129.4489,7.4548,8.6826,8.267,7.8462,2.9354,6.4878,8.126,9.4748,18.1631,9.228,9.4014,12.1262,7.1005,4.6616,8.8232,27.1077,40.4808,32.4625,8.5731,1.9187,11.335,16.8836,8.3328,5.5579,11.6729,3.3837,15.4756,11.8364,13.531,12.2893,12.9871,6.6743,8.744,12.3276,6.1986,19.2064,0.0,12.6537,8.2272,11.3219,9.8064,6.5089,10.1637,11.9269,15.8612,7.877,12.9348,9.3108,12.531,14.9142,10.3096,13.3811,7.2088,5.4982,10.4371,9.9402,7.1452,14.2809,8.3881,12.105,287.0392,20.012,7.8786,13.7556,110.2499,12.0583,7.3088,26.102,255.4623,129.5973,13.8106,7.4016,25.2845,57.0357,149.083,36.5978,28.6214,10.6538,35.8672,55.7993,19.5268
143,11.9953,12.9157,124.1648,288.5503,12.37,14.2434,3.2834,12.4859,2.4721,11.8134,121.5823,258.8515,11.2719,199.6972,287.2569,50.772,7.558,11.5769,138.6442,272.4682,21.3412,287.2462,12.9269,277.7556,11.7723,5.2197,290.6704,51.1354,10.3792,14.9292,5.0845,256.5628,66.8535,124.7776,46.3672,253.766,124.4572,285.3235,320.8575,125.5044,11.9433,15.6219,111.9142,126.715,12.0778,9.6522,8.1962,7.6625,12.5756,9.2549,11.0326,9.3649,14.3022,15.3829,10.3761,11.6611,7.06,9.0787,3.8375,34.1076,52.0712,44.5118,11.6362,12.2029,2.3107,24.6617,8.8498,7.0981,8.4259,9.5143,14.0085,3.4395,7.981,16.3609,10.7459,12.8678,15.2991,6.9504,6.5152,11.2351,12.6537,0.0,4.5045,5.0097,6.0629,13.7975,12.3805,4.4441,6.5992,14.9823,19.4197,3.617,8.7557,13.981,10.8129,1.7716,13.0716,13.0513,5.0212,7.2273,6.038,7.0343,5.1155,0.6935,287.6708,7.495,4.7763,1.9398,117.2215,19.2585,18.0137,13.746,254.6722,126.4324,21.2289,10.575,14.5634,49.5893,146.5032,27.6082,18.7479,9.9717,23.5444,47.5368,12.6746
144,8.9697,10.7045,124.402,287.6179,9.5815,11.5927,1.6051,9.2318,4.3954,14.8507,121.9381,258.3797,9.2992,199.3285,286.3332,52.8176,7.7373,9.3759,139.0984,271.6829,24.2489,286.2476,8.556,276.5917,15.3101,1.8573,289.746,53.3356,7.514,14.7051,2.0197,256.0583,68.5392,125.1286,48.4169,253.2758,125.0025,284.4281,323.9601,125.7057,9.4442,13.7164,112.3447,126.8824,9.3453,7.7288,6.213,5.4476,8.5645,6.3558,8.6869,7.858,15.2234,12.6352,8.6603,10.8326,4.2721,5.3259,0.7847,31.7803,47.6761,40.0396,9.3715,8.0111,3.876,21.8947,6.8509,2.7003,8.2492,5.2999,13.899,5.0217,8.9536,14.3846,10.5554,9.7796,12.4208,7.5882,2.0326,12.693,8.2272,4.5045,0.0,5.5976,3.9304,10.5326,10.5816,4.6008,9.445,11.9089,16.8641,2.1245,8.9369,13.6497,9.406,5.173,10.1188,9.6057,4.8999,6.3387,1.7459,8.7886,2.9524,3.9068,286.7137,11.9878,0.8229,5.9336,114.1014,16.471,14.1729,17.9085,254.2075,126.7588,18.4635,7.9996,17.6891,51.429,146.6326,29.992,21.4673,8.9025,27.6966,49.719,14.7982
145,8.2325,8.404,128.984,292.8767,8.3403,9.9651,4.1974,8.9193,2.5378,16.6755,126.4351,263.4129,6.7206,204.3018,291.5882,55.7513,2.5714,7.1502,143.5246,276.875,26.1606,291.5343,11.3348,281.9435,16.3871,7.3733,295.0013,56.09,6.6656,9.9692,4.1491,261.109,71.8602,129.6295,51.3481,258.3187,129.3578,289.6706,325.4011,130.313,7.7065,10.8487,116.7853,131.5132,8.0251,5.2336,4.1044,3.9609,10.1046,5.7955,6.7632,4.7122,9.8012,11.123,5.7452,6.6688,4.2532,6.7635,4.9277,29.3319,51.7838,43.7774,7.2494,10.1632,2.7986,20.1886,4.6209,6.6756,3.4164,7.9526,9.0649,1.616,3.4042,11.6016,5.7544,9.0832,11.1507,2.1085,6.621,16.1936,11.3219,5.0097,5.5976,0.0,9.2117,10.1247,7.6661,8.6964,4.5395,11.0293,14.8975,3.492,3.8021,8.9967,5.9997,6.774,9.1343,9.6582,0.8939,2.5313,7.22,3.2644,3.2006,5.1755,291.983,9.9023,5.0624,4.3018,119.5957,14.8969,14.8484,17.5974,259.2367,131.2777,16.8083,6.5536,19.3535,54.5901,151.2916,32.5544,23.6452,5.0746,27.2085,52.497,9.2271
146,12.4263,14.4428,120.4917,283.7463,13.1345,15.1473,5.0253,12.5349,7.3503,12.7392,118.04,254.4584,13.1266,195.4016,282.4603,49.4846,11.5445,13.1472,135.2109,267.7905,21.7065,282.3867,10.3322,272.7615,13.7047,2.1306,285.8732,50.086,11.1187,18.6269,5.942,252.1391,65.0101,121.2297,45.0979,249.3555,121.1293,280.5508,321.2161,121.7922,13.1205,17.4899,108.4567,122.9662,12.932,11.597,10.1056,9.3287,11.1402,10.008,12.4358,11.7729,18.9898,16.1171,12.5429,14.7628,8.0934,8.5262,4.3832,35.259,46.8208,39.6228,13.1253,10.3126,6.8446,25.2141,10.7265,5.4374,12.1228,7.8776,17.8111,8.2376,12.6159,18.1307,14.4567,13.1652,15.8395,11.2931,4.6841,9.5179,9.8064,6.0629,3.9304,9.2117,0.0,13.77,14.4219,2.5229,12.3778,15.2266,20.3594,5.7839,12.77,17.5743,13.3147,5.4496,13.5691,12.7458,8.6402,10.2528,3.2554,12.1976,6.8777,5.3872,282.846,12.9319,4.7267,7.9806,111.1826,19.8528,16.7076,17.1154,250.2857,122.8572,21.8267,11.6976,15.5258,47.9964,142.7129,26.9723,18.8252,12.8319,26.6583,46.469,18.1744
